R0_median_intensity,R0_variance,R0_glcm_homogeneity,R0_glrlm_lre,R0_glszm_zone_percentage,R0_dct_dc_energy,R0_permutation_entropy,R0_laplacian_variance,R0_compactness,R0_lyapunov_exponent,R1_median_intensity,R1_variance,R1_glcm_homogeneity,R1_glrlm_lre,R1_glszm_zone_percentage,R1_dct_dc_energy,R1_permutation_entropy,R1_laplacian_variance,R1_compactness,R1_lyapunov_exponent,R2_median_intensity,R2_variance,R2_glcm_homogeneity,R2_glrlm_lre,R2_glszm_zone_percentage,R2_dct_dc_energy,R2_permutation_entropy,R2_laplacian_variance,R2_compactness,R2_lyapunov_exponent,R3_median_intensity,R3_variance,R3_glcm_homogeneity,R3_glrlm_lre,R3_glszm_zone_percentage,R3_dct_dc_energy,R3_permutation_entropy,R3_laplacian_variance,R3_compactness,R3_lyapunov_exponent,R4_median_intensity,R4_variance,R4_glcm_homogeneity,R4_glrlm_lre,R4_glszm_zone_percentage,R4_dct_dc_energy,R4_permutation_entropy,R4_laplacian_variance,R4_compactness,R4_lyapunov_exponent,R5_median_intensity,R5_variance,R5_glcm_homogeneity,R5_glrlm_lre,R5_glszm_zone_percentage,R5_dct_dc_energy,R5_permutation_entropy,R5_laplacian_variance,R5_compactness,R5_lyapunov_exponent,R6_median_intensity,R6_variance,R6_glcm_homogeneity,R6_glrlm_lre,R6_glszm_zone_percentage,R6_dct_dc_energy,R6_permutation_entropy,R6_laplacian_variance,R6_compactness,R6_lyapunov_exponent,R7_median_intensity,R7_variance,R7_glcm_homogeneity,R7_glrlm_lre,R7_glszm_zone_percentage,R7_dct_dc_energy,R7_permutation_entropy,R7_laplacian_variance,R7_compactness,R7_lyapunov_exponent,R8_median_intensity,R8_variance,R8_glcm_homogeneity,R8_glrlm_lre,R8_glszm_zone_percentage,R8_dct_dc_energy,R8_permutation_entropy,R8_laplacian_variance,R8_compactness,R8_lyapunov_exponent,class,filename
186,70.4081632653061,0.75625,6.22727272727273,0.448979591836735,1679616,0.799180022480395,952.336526447314,1.06901416684653,-2.62155393305441,186,183.087770061728,0.722535211267606,6.6875,0.444444444444444,4114628,0.720024243031046,1120.77777777778,0.195670130673413,-3.22649964320665,183.5,268.032171201814,0.744910179640719,7.74285714285714,0.416666666666667,9665149,0.913160770723897,2133.07426303855,0.180997107614227,-3.75393785623142,162,1042.24214359504,0.713440666261248,8.35897435897436,0.443181818181818,20936388,0.910968285977383,7528.82890495868,0.186898427201123,-3.47597893564301,150,896.97477598852,0.768898782445541,9.1948051948052,0.4125,45068740,0.887320816947798,3178.28206313776,0.184760752574069,-4.18821811459905,146,691.420029543345,0.815705134681836,16.302780638517,0.333447802197802,108843560,0.95955212528688,2177.459368113,0.185624498970325,-4.36882658537333,157,2134.35446768008,0.772479656226184,12.5468215994532,0.387037037037037,261124672,0.943203153412584,4515.44246346687,0.185312883970061,-4.47419410803001,107,2882.78626161803,0.842116244300044,29.560093139889,0.283113590263692,502177376,0.937826074570407,3638.19827520377,0.185439012729705,-5.25661192582039,32,4737.54216161828,0.894025828260336,151.094791458791,0.194677544677545,636074496,0.884293223884387,11251.5006860775,0.185393566166568,-7.78178467194377,0,214n.png
76,13.7359433569346,0.916666666666667,50.3333333333333,0.183673469387755,281202.875,0.838978112516758,154.06247396918,1.06901416684653,-3.19170927647465,75.5,40.4043209876543,0.852112676056338,16,0.305555555555556,698288.125,0.882231265293743,224.58024691358,0.195670130673413,-4.30838199612272,77,62.671626984127,0.895209580838323,30.0555555555556,0.214285714285714,1666528.75,0.9083825593772,200.0589569161,0.180997107614227,-5.18703141858739,82,1258.54741735537,0.738267087834286,16.1040462427746,0.393181818181818,5741527.5,0.886536459822579,2103.7722107438,0.186898427201123,-5.24375100668201,84,2395.2260682398,0.832062288532877,30.7404844290657,0.258035714285714,20125866,0.86915926039879,731.785634566327,0.184760752574069,-5.56254970143193,81,2401.89260760702,0.864193830014339,34.8240740740741,0.222527472527473,53334872,0.821723462113785,678.028789076651,0.185624498970325,-5.59635725856483,79,4051.0613521283,0.864438241990441,41.7786982248521,0.223544973544974,126175000,0.779675741281812,1172.69309082892,0.185312883970061,-6.10755843810216,80,5016.83576581008,0.888641881183753,100.328067403897,0.192596348884381,277600320,0.817028800251254,1429.95369360705,0.185439012729705,-8.07294765305001,16,4331.84684517724,0.921853842079653,405.73285198556,0.13989898989899,435245056,0.788479056185806,15655.4900441327,0.185393566166568,-9.703113522368,0,216n.png
163,37.2244897959184,0.833333333333333,11.1176470588235,0.346938775510204,1306449,0.987347790732625,1295.06039150354,1.06901416684653,-3.32136847238532,165,88.7654320987654,0.759154929577465,7.54838709677419,0.430555555555556,3304793.25,0.902916633232452,532.416666666667,0.195670130673413,-3.84271636577905,164.5,243.787414965986,0.753293413173653,9.56521739130435,0.410714285714286,8170515.5,0.84389305781025,615.071286848073,0.180997107614227,-2.95313631039571,161,722.186590909091,0.723824394385831,8.75,0.436363636363636,20023642,0.889337190630139,8311.30504132231,0.186898427201123,-4.11160815195916,160,3130.56914461097,0.789947009107497,15.8579234972678,0.326785714285714,40839232,0.828069874412941,3087.52396683674,0.184760752574069,-5.00032258641099,147,3511.75508399782,0.798275223451878,17.8932238193019,0.334478021978022,84746424,0.861516444748923,2033.2137404148,0.185624498970325,-5.1665333285932,110,3214.82176855001,0.849556218467553,31.9055926115957,0.257804232804233,165499200,0.868730930970841,2107.99087679516,0.185312883970061,-5.90952655849199,95,5205.48396485637,0.867023106242645,59.9693436960276,0.234888438133874,337570944,0.843035011824797,2127.33591679044,0.185439012729705,-7.20762779313157,8,4509.62045768636,0.932718119900403,881.710710222656,0.119522144522145,394836160,0.736741911919303,6175.99307627105,0.185393566166568,-10.3976460379556,0,218n.png
158,18.4306538942107,0.802083333333333,10.65,0.408163265306122,1217869.625,0.988669929529587,1766.34069137859,1.06901416684653,-3.22366142637818,155,17.6788194444444,0.887323943661972,38.3529411764706,0.236111111111111,2931566,0.949990514026941,1324.22145061728,0.195670130673413,-3.80025657150747,155,32.4157808956916,0.851497005988024,22.16,0.297619047619048,6943223.5,0.958048900502964,1227.0589569161,0.180997107614227,-3.62497644069498,154,40.6786725206612,0.873576309794989,36.0892857142857,0.254545454545455,17416092,0.974654229608471,904.463615702479,0.186898427201123,-3.62993992780776,157,71.0739277742347,0.869079535299374,31.5257731958763,0.259821428571429,44666828,0.97612315031172,893.74131377551,0.184760752574069,-4.13671778624756,157,379.999063650978,0.864433549758989,35.6970546984572,0.244848901098901,113454288,0.965030256526712,1134.16630266197,0.185624498970325,-4.85538405665681,154,1178.89859823353,0.865910886861682,38.467715680955,0.243783068783069,278414528,0.953395369296542,1255.76536148204,0.185312883970061,-5.41132375448535,148,2260.52165253714,0.89020144122355,60.8582975498863,0.200760649087221,638680896,0.952264242375224,749.280851093812,0.185439012729705,-6.02571653737051,0,4323.99735858639,0.936632919665073,17583.3125,0.105050505050505,566409664,0.564083475879319,6404.20784063062,0.185393566166568,-12.8605465383864,0,22.JPEG
153,1150.67305289463,0.472366597366597,1.41860465116279,0.877551020408163,1132399.625,0.538970365268175,2682.78550603915,1.06901416684653,-2.17492074658879,155.5,1840.15721450617,0.553656408304296,2.95652173913043,0.638888888888889,2932189.25,0.818509488136783,1165.54861111111,0.195670130673413,-3.26168388337051,153,1863.70011337868,0.677222954116227,6,0.476190476190476,7211435.5,0.758665590168584,1053.65858843537,0.180997107614227,-3.67124259963764,161,1223.77931818182,0.741443902183551,8.16042780748663,0.425,17911708,0.745573687597211,629.323223140496,0.186898427201123,-4.08393728299612,159,841.049980070153,0.836818588025022,20.4308681672026,0.277678571428571,43949196,0.885512778177234,608.61,0.184760752574069,-4.78066777107016,157,860.533480256008,0.831642653626205,24.0504009163803,0.299793956043956,114697616,0.870059823136201,861.454353338969,0.185624498970325,-4.99014338079821,160,1933.07847440931,0.806252057537086,19.3900941465411,0.323148148148148,282598432,0.855353458616787,1857.48523550572,0.185312883970061,-4.97399482529604,102,2720.77049854145,0.873319164095335,41.1324606168183,0.228549695740365,488327040,0.873165098400812,2144.18760266448,0.185439012729705,-6.05131854367051,15,4985.94484833392,0.930046525924006,822.518962075848,0.126515151515152,542954432,0.710383549782175,14186.0031587391,0.185393566166568,-10.1697828749048,0,220n.png
175,2358.09162848813,0.389423076923077,1.775,0.816326530612245,1348584.375,0.415835658449935,8259.67846730529,1.06901416684653,-1.85226557400862,178.5,3670.12480709877,0.550227518959913,3.95121951219512,0.569444444444444,3103362.25,0.787704431821798,1645.11111111111,0.195670130673413,-3.31089850804137,182.5,3237.26176303855,0.666206381415962,7.01333333333333,0.446428571428571,6842224.5,0.758077371538578,1158.71301020408,0.180997107614227,-3.54755788569474,169.5,2389.83958677686,0.740671771452959,9.45238095238095,0.381818181818182,16140159,0.548548051787339,819.895847107438,0.186898427201123,-3.93989362880587,148,1448.60745455995,0.815612679388109,16.6827794561934,0.295535714285714,38142108,0.783715994758443,718.569308035714,0.184760752574069,-4.93365713297486,160,1661.70041312568,0.779583564356249,13.5390334572491,0.369505494505495,103069888,0.830741203751089,2666.05737484528,0.185624498970325,-4.61583552135463,118,3561.85793398841,0.805063500464997,20.2214022140221,0.322619047619048,208248016,0.865458819841203,1946.68765824025,0.185312883970061,-5.52235779268563,58,4771.55706713461,0.87959534505734,81.6098020735156,0.215212981744422,296206560,0.799853660255181,3092.85004956819,0.185439012729705,-7.54240330635433,5,4774.05069162993,0.946792656821408,45303.6728896104,0.0957264957264957,327753184,0.666811246594639,14655.9369698404,0.185393566166568,-11.8040676915845,0,222n.png
187,41.2811328613078,0.816666666666667,10.7222222222222,0.36734693877551,1707501.75,0.974897908704644,1579.6951270304,1.06901416684653,-2.35806711913935,187,102.730709876543,0.766197183098592,7.93939393939394,0.458333333333333,4122007.75,0.988413921621022,1695.65972222222,0.195670130673413,-3.36356798941845,184,103.402494331066,0.873652694610779,37,0.25,9750923,0.981284359818476,1611.51232993197,0.180997107614227,-3.52957853235464,189,81.8348708677686,0.881548974943053,33.9428571428571,0.238636363636364,25473332,0.965988986066964,1105.6680785124,0.186898427201123,-3.83716571321403,194,584.608469387755,0.773190411913011,14.3764172335601,0.39375,65804536,0.953113165658103,12233.8178443878,0.184760752574069,-4.05895314347015,169,1310.54411442138,0.765965163492191,12.751724137931,0.398351648351648,145350272,0.909462308440163,12130.6523626185,0.185624498970325,-4.51332905366981,99,4693.29246409675,0.79884009082487,16.5817531305903,0.369708994708995,212430576,0.872544421673047,3005.74505724924,0.185312883970061,-5.1237016783405,27,4499.35768898453,0.912266001873219,7765.46726001271,0.159533468559838,292739680,0.634662435628709,1669.86476549996,0.185439012729705,-11.3228415296797,27,3815.96445071682,0.947182048192713,80565.6306068602,0.0957070707070707,461302976,0.478948761505239,1086.2599730359,0.185393566166568,-14.0210266073248,0,225.jpg
194,162.229904206581,0.61875,2.5,0.693877551020408,1846492.875,0.746587567910781,5985.11620158267,1.06901416684653,-2.56183101909267,181,1073.22839506173,0.558957364094067,3.9047619047619,0.583333333333333,3864441.25,0.784347869552109,4536.07330246914,0.195670130673413,-2.97386270654113,179,1145.39229024943,0.712981277264476,9.375,0.380952380952381,8207888,0.794601722764259,1442.60189909297,0.180997107614227,-4.00930061028949,179,917.413119834711,0.756652820581536,10.3780487804878,0.372727272727273,20408314,0.836783762685219,1188.48355371901,0.186898427201123,-3.63343335694308,138,1413.45330357143,0.690133121487797,7.24513618677043,0.458928571428571,44315336,0.83168615676858,5984.22586415816,0.184760752574069,-3.65482015038382,124,1545.62209991245,0.757605435090432,11.3473315835521,0.392513736263736,100305744,0.823655235212025,2791.34245137589,0.185624498970325,-4.33540088341836,113,1817.68774794589,0.825657092096008,17.9310047434239,0.306746031746032,202621376,0.844527876935254,1637.93154943871,0.185312883970061,-5.11742391362556,8,4288.30507761552,0.89306900144598,173.717214191853,0.192951318458418,219754304,0.756666029633811,1960.29441289616,0.185439012729705,-9.23898902486477,6,3345.21963880633,0.950979097672347,40866.7842696629,0.0864413364413365,218312176,0.562285562048723,3338.01961428734,0.185393566166568,-13.4789838569491,0,23.jpg
135,32.9546022490629,0.879166666666667,44.0833333333333,0.244897959183673,901957.25,0.944152679016716,2107.60183256976,1.06901416684653,-3.24357459662646,135,331.719135802469,0.730405965202983,8.35294117647059,0.472222222222222,2281747,0.947049733686801,4278.97222222222,0.195670130673413,-3.36536004293873,133,557.287414965987,0.728812962310673,6.90909090909091,0.458333333333333,5654323,0.949234558508494,5336.85657596372,0.180997107614227,-4.03671724709991,139,793.133011363637,0.716179500086776,8.92537313432836,0.456818181818182,14195313,0.962726769276635,8940.32378099174,0.186898427201123,-3.77916158591382,121.5,1535.97104272959,0.75742368990293,11.353982300885,0.403571428571429,31340458,0.923159108094546,3814.21974170918,0.184760752574069,-4.4977481469148,114,3639.34077903767,0.819586733375313,20.0022522522523,0.304945054945055,66980212,0.857832887834373,2299.60206345852,0.185624498970325,-4.9333468847459,114,5635.05957664959,0.864067036879255,43.3605823068309,0.236243386243386,139928864,0.869041450737689,1308.45484665883,0.185312883970061,-7.5768874197473,84,4830.94145574555,0.88242075699678,90.8871007071446,0.207961460446247,275087168,0.769747143067285,1447.52542506861,0.185439012729705,-9.5831595801834,19,4197.74977864836,0.934783563930395,419.56523151909,0.119560994560995,394939008,0.580083550527737,1661.32955710805,0.185393566166568,-11.0878668763987,0,230n.png
186,219.591836734694,0.875,25.6153846153846,0.26530612244898,1690000,0.979375300300465,2886.30737192836,1.06901416684653,-4.55788143397525,177,704.911844135803,0.787704606014465,10.5,0.388888888888889,3932288,0.941812700783468,79894.8819444444,0.195670130673413,-4.84399699900334,162,553.811189058957,0.735050261468014,8.42666666666667,0.446428571428571,7982951,0.959751646889153,8991.3218537415,0.180997107614227,-3.3551183450769,156,1260.0875981405,0.668217459773135,5.8468085106383,0.534090909090909,17619162,0.927142822335093,9103.50082644628,0.186898427201123,-4.00315038792727,152,3982.96502232143,0.726765606529032,8.61077844311377,0.447321428571429,34636512,0.897601086126088,3916.90632653061,0.184760752574069,-4.17512625155008,127,5458.44821813017,0.805567116340087,22.252972972973,0.317651098901099,61437864,0.859104775324033,5114.76488158133,0.185624498970325,-6.81732317082262,23,4136.57198075012,0.86121619332346,66.457046603032,0.235582010582011,74029272,0.627322137027153,4508.27876984127,0.185312883970061,-9.3605580073915,2,2965.02358458325,0.934453197298527,21001.7683433318,0.109888438133874,76280384,0.429486455136144,2770.90974889837,0.185439012729705,-13.8749595159762,2,2552.0103641444,0.959770980147121,111632.272904483,0.0697552447552448,89435272,0.291290545971973,1746.3632657397,0.185393566166568,-15.6809331498059,0,233n.jpg
147,38.0099958350687,0.8125,9.63157894736842,0.387755102040816,1060311.125,0.887564845586958,970.932111620158,1.06901416684653,-2.84991878431902,150,46.75,0.83943661971831,28.5454545454545,0.305555555555556,2672927.75,0.951875766543643,2099.40432098765,0.195670130673413,-2.8307999410897,153,53.3786848072563,0.786826347305389,13.4084507042254,0.422619047619048,6635776,0.984576992168731,3924.80938208617,0.180997107614227,-2.74716005341378,157,107.971689049587,0.815489749430524,24.7006369426752,0.356818181818182,17634714,0.982924596237023,2842.21568181818,0.186898427201123,-3.5425638185121,149,1265.02610889668,0.708068152045751,6.59744990892532,0.490178571428571,40546096,0.899699376490104,12398.9483131378,0.184760752574069,-3.98882609667021,101,3087.63507388902,0.756548864951071,11.8181818181818,0.400412087912088,69502896,0.904395211297325,7379.79799720369,0.185624498970325,-4.67317784281224,19,4543.58447886047,0.882858692168669,85.9488163787588,0.206746031746032,79918608,0.683546752219445,2237.63335509924,0.185312883970061,-8.49997930455888,0,3151.97439087386,0.937478322045132,27618.7377736376,0.108874239350913,78723784,0.42407958634524,1901.65736282601,0.185439012729705,-13.911392552953,0,2410.4690841892,0.960759296541739,114168.047808765,0.0682595182595183,81042864,0.31895607651999,1361.49575916357,0.185393566166568,-15.4874530165246,0,234n.jpg
227,8.54144106622241,0.947916666666667,173.166666666667,0.122448979591837,2507698.75,0.87750646755426,177.899208663057,1.06901416684653,-5.43648392209375,225.5,28.9288194444444,0.866197183098592,26.7,0.277777777777778,6143190,0.732516658487203,229.832561728395,0.195670130673413,-4.41557365381862,221,197.113803854875,0.874251497005988,23.3023255813953,0.255952380952381,14362312,0.754960072839167,1886.09523809524,0.180997107614227,-4.37311892797658,218,370.949256198347,0.849886104783599,24.9421487603306,0.275,35263364,0.683918141413376,1816.86113636364,0.186898427201123,-6.18750163943242,218,657.762480070153,0.847615691826384,33.3924914675768,0.261607142857143,85334184,0.763173631644012,2212.42396683673,0.184760752574069,-5.96618116758825,168.5,3767.0778088348,0.743071113785443,11.6,0.43956043956044,148136432,0.793584915963406,3885.9159144427,0.185624498970325,-4.5832395178206,14,5733.95820350774,0.899728362473979,163.184251968504,0.167989417989418,143541552,0.648798182945751,1454.52474566781,0.185312883970061,-11.0846674026676,14,3696.51387205872,0.953891720063492,37285.6054931336,0.081237322515213,147516944,0.344879655143968,714.162578698123,0.185439012729705,-15.0589207774186,14,2963.91139469791,0.966627778354481,133069.405638474,0.0585664335664336,188529504,0.280555709152956,1227.93648621624,0.185393566166568,-15.8678127003203,0,237n.jpg
146,52.9121199500208,0.816666666666667,11.7222222222222,0.36734693877551,1046821.125,0.991860358649531,2590.27072053311,1.06901416684653,-2.55185104994036,145,167.694444444444,0.68169014084507,4.56410256410256,0.541666666666667,2522321.75,0.953154869759504,2943.33024691358,0.195670130673413,-2.41118729957931,143,270.013605442177,0.684184572032406,4.76086956521739,0.547619047619048,6040606,0.958586368998215,3152.56235827664,0.180997107614227,-2.78643374294414,143,507.991301652893,0.72096496562529,7.76699029126214,0.468181818181818,15906510,0.969148279976854,6661.70876033058,0.186898427201123,-3.44982357045141,143,848.125175382653,0.748444781199867,9.42138364779874,0.425892857142857,36925116,0.978161980295424,3900.06213010204,0.184760752574069,-3.77916193055341,144,2712.36383739887,0.748203332896916,8.78604651162791,0.442994505494506,84309144,0.910777581280568,3387.71844763238,0.185624498970325,-4.28435148795023,126,5221.16071132877,0.802776754704077,23.8445229681979,0.336904761904762,166311216,0.83552941661148,4966.28487752303,0.185312883970061,-7.0344456061656,0,5796.94385449025,0.900820506345783,253.199758963543,0.168306288032454,195160976,0.585653430694038,2018.33408999831,0.185439012729705,-12.4363946270352,0,3825.09626889864,0.947838016080166,83826.4181052632,0.0922688422688423,204103056,0.371727608555178,1366.82983564653,0.185393566166568,-14.9086307378474,0,23nn.JPEG
160,5.3469387755102,0.885416666666667,26.25,0.244897959183673,1263375.75,0.972803607500173,309.754269054561,1.06901416684653,-3.92644001797357,161,5.74826388888889,0.887323943661972,35.0588235294118,0.236111111111111,3140306,0.975041048696062,263.111111111111,0.195670130673413,-3.71647840006862,163,23.0542800453515,0.916167664670659,98.8275862068966,0.172619047619048,7638070,0.966590395782179,433.935232426304,0.180997107614227,-4.32517857387589,166,49.2628925619835,0.872892938496583,43.4311926605505,0.247727272727273,19982558,0.973059903759792,408.632871900826,0.186898427201123,-4.24229666990779,167,147.267633131378,0.894101876675603,66.1775700934579,0.191071428571429,52280964,0.960226357776161,469.203010204082,0.184760752574069,-4.39913200756902,173,426.437301880811,0.883653515841767,58.4525790349418,0.206387362637363,142772064,0.957742948445167,611.787664816297,0.185624498970325,-5.05312641950765,171,944.832606852412,0.862118813149528,51.4165769644779,0.245767195767196,340702016,0.939525195845532,1059.73439125444,0.185312883970061,-5.68144225271441,156,1851.6362069377,0.881927858082716,52.4468134414832,0.218813387423935,782767744,0.949603878022372,1129.22106405499,0.185439012729705,-5.99123045113977,0,5753.98455038966,0.927561675916697,971.718068787341,0.120299145299145,695242880,0.574813272222594,14136.5392961336,0.185393566166568,-13.0488488662214,0,24.JPEG
161,46.3315285297793,0.96875,231.75,0.0816326530612245,1278191.75,0.937117283552545,497.01957517701,1.06901416684653,-4.92747994962395,159,314.56462191358,0.808450704225352,10.5185185185185,0.375,2982528.5,0.855465642243803,5531.1450617284,0.195670130673413,-4.31100049571869,156,684.232851473923,0.816273335681578,16.4074074074074,0.321428571428571,6540053.5,0.889911197908224,2927.65079365079,0.180997107614227,-4.59428776692656,154,536.244545454546,0.836433069811068,22.2689075630252,0.270454545454545,16692068,0.945694449203315,1641.0680785124,0.186898427201123,-4.86692607152006,148,557.636108896684,0.859675938843262,30.7481481481481,0.241071428571429,41883776,0.971971355559444,1779.22841517857,0.184760752574069,-4.94087027217106,139,680.442982712686,0.872754872476012,42.3262839879154,0.227335164835165,102033440,0.978898152095889,1233.69782484,0.185624498970325,-4.93944044331467,117,679.865157312925,0.842338904923436,27.7953615279673,0.290873015873016,214109376,0.964362251264279,1856.89764984183,0.185312883970061,-5.10179473708681,80,1998.28751043771,0.892689721800791,61.6060453400504,0.20131845841785,304934752,0.855903709550474,915.455323401866,0.185439012729705,-7.14284281755139,0,4803.25759091121,0.952159743059488,1331.65495706479,0.0746503496503497,339613344,0.571427514929559,7183.86476346152,0.185393566166568,-13.9343961072519,0,25.JPEG
150,25.6134943773428,0.927083333333333,89.625,0.163265306122449,1106102.875,0.842883339365747,731.821740941275,1.06901416684653,-2.32128248391805,150.5,92.0154320987654,0.771830985915493,10.8571428571429,0.388888888888889,2739326,0.712359925645833,546.432098765432,0.195670130673413,-3.38448465975488,152,196.53514739229,0.81497005988024,18.3404255319149,0.279761904761905,6672801,0.818723664256941,425.095096371882,0.180997107614227,-4.0939040953885,153,341.999896694215,0.819362186788155,15.5735294117647,0.309090909090909,17797152,0.819174124497966,548.04,0.186898427201123,-3.9013992521845,162,771.730353954082,0.797063003828498,13.4064837905237,0.358035714285714,46082624,0.807270896096266,819.503236607143,0.184760752574069,-4.19871226652422,134,2194.16154780144,0.793209333122678,16.4066390041494,0.331043956043956,92624720,0.782008695857643,1612.18517540152,0.185624498970325,-4.87360193541848,119,2755.02155942933,0.853567318894463,32.2677248677249,0.25,186243568,0.875836323358181,1000.86039241623,0.185312883970061,-5.94873148223785,106,3892.63166972246,0.877482822676187,47.4145209928091,0.218610547667343,372315648,0.834830812281841,1619.43386435451,0.185439012729705,-6.46078370025434,46,10503.4541294841,0.950005460609966,26319.74092827,0.0920745920745921,839867008,0.645852656835048,5298.60483714529,0.185393566166568,-12.344142878643,0,256n.png
161,1121.20533111204,0.524926368676369,2.31428571428571,0.714285714285714,1055315.75,0.552219172420818,4040.66305705956,1.06901416684653,-2.24736679034915,162,1506.05381944444,0.533011521495366,2.73469387755102,0.680555555555556,2503874.25,0.910132819073902,1277.25617283951,0.195670130673413,-2.98852774888003,162.5,1448.85487528345,0.700769062340038,7.64383561643836,0.43452380952381,5769603,0.889819097450364,722.607142857143,0.180997107614227,-3.88356577533653,155,1317.69171487603,0.771364566929354,12.9808917197452,0.356818181818182,13765750,0.915998238360023,466.379752066116,0.186898427201123,-4.7085647317036,153,1501.9352606824,0.830628707146606,25.4220779220779,0.275,32210380,0.867676035930379,467.51122130102,0.184760752574069,-5.36158673326248,152.5,2311.72471987362,0.884350963854514,55.6131386861314,0.188186813186813,76426112,0.786779548525561,472.262490943123,0.185624498970325,-5.88564393813811,143,3829.99367255956,0.888980578864325,55.959972394755,0.191666666666667,186001936,0.767258239222733,807.080241244646,0.185312883970061,-6.42551018423051,143,5721.115206643,0.900031538187254,76.9460299519638,0.17946247464503,438797344,0.734814068015058,632.54929812507,0.185439012729705,-7.5365029938688,95,9943.77956075873,0.932110650951924,14199.9356314328,0.118900543900544,1074930560,0.662464160761759,11935.524917695,0.185393566166568,-11.375636367121,0,258n.png
149,24.1682632236568,0.875,28.6923076923077,0.26530612244898,1080411.5,0.884886277084725,563.425239483549,1.06901416684653,-4.31264757918734,150,32.9506172839506,0.830985915492958,14.16,0.347222222222222,2717103,0.977230693012135,1041.42515432099,0.195670130673413,-2.42784666615193,155,27.9044430272109,0.892215568862275,39.8918918918919,0.220238095238095,6712060,0.937142851718327,841.118905895692,0.180997107614227,-3.6114127100236,160,89.4577685950413,0.843052391799544,22.5820895522388,0.304545454545455,18030092,0.954425031081926,822.668574380165,0.186898427201123,-3.84890984236998,164,279.088117825255,0.825356754374259,15.712676056338,0.316964285714286,49483680,0.904681568858732,1472.97211415816,0.184760752574069,-4.22091055508668,157,2629.93221257623,0.822299244998564,25.4009324009324,0.294642857142857,106571792,0.856522290947365,1476.24267855256,0.185624498970325,-5.08598658526756,143,2869.64767571947,0.833911890383431,29.7605568445476,0.28505291005291,228070048,0.871581875890876,2477.10243386243,0.185312883970061,-5.29253658950014,117,4357.01857916511,0.862825050281812,36.6206181290189,0.24447261663286,473264992,0.844198710412769,2197.33914214829,0.185439012729705,-6.13082600623877,87,10980.6227868424,0.944593686095255,29959.168161863,0.101767676767677,1093777280,0.59387021638066,7438.49643159073,0.185393566166568,-12.4681894401339,0,259n.png
192,17.7251145356102,0.875,26.8461538461538,0.26530612244898,1810562.375,0.937273497846689,494.367346938776,1.06901416684653,-3.22294777163226,189.5,21.5833333333333,0.873239436619718,40,0.263888888888889,4400460,0.962081144079937,906.888888888889,0.195670130673413,-4.30947525663727,190,35.6001984126984,0.862275449101796,24.1702127659574,0.279761904761905,10470550,0.977120178058731,905.725623582767,0.180997107614227,-3.50840044821632,189,85.1588378099173,0.86378132118451,38.2456140350877,0.259090909090909,25965438,0.991382967964218,971.240578512397,0.186898427201123,-3.6307930814636,192,201.146170280612,0.883877411554434,51.6936170212766,0.209821428571429,65828692,0.972242779305646,1050.60632653061,0.184760752574069,-4.78822103824994,180,489.73501841565,0.863749298572585,37.6144244105409,0.247596153846154,158540928,0.955709746862126,2201.8504629385,0.185624498970325,-5.17844754924098,182,326.435486898463,0.8670891849876,44.5643459915612,0.250793650793651,407081760,0.956843119359523,1662.48272332801,0.185312883970061,-5.22059741402267,150,2241.53392578246,0.875619653142675,48.635761589404,0.229716024340771,824207104,0.908149655333955,1001.1866096857,0.185439012729705,-5.91753633415298,1,6486.89613720584,0.949876436435625,30124.4173580089,0.0913170163170163,797009344,0.682781093045518,7242.03784174752,0.185393566166568,-12.3344121632264,0,25n.JPEG
155,106.214077467722,0.754166666666667,7,0.428571428571429,1148571.125,0.415835658449935,897.116201582674,1.06901416684653,-2.19506522985565,152.5,317.805555555556,0.702816901408451,6.45161290322581,0.430555555555556,2859788.5,0.576054386897652,662.073302469136,0.195670130673413,-2.76908678990638,149.5,459.939200680272,0.788376188798873,13.56,0.297619047619048,6919994,0.817720774943839,428.250425170068,0.180997107614227,-3.7222726243415,145,598.791399793389,0.701637667517341,9.1010101010101,0.45,16296173,0.88427607575205,12098.7837809917,0.186898427201123,-3.85672925274576,146,3028.7354559949,0.832675346393656,24.5583038869258,0.252678571428571,31828742,0.860932547544627,1131.70610969388,0.184760752574069,-5.55910218683728,144,3438.00129803447,0.832404475402865,23.2029161603888,0.282623626373626,72111608,0.847664274690122,677.046653766906,0.185624498970325,-5.56965816308926,106,3059.06789729781,0.872979926489025,48.5670545009186,0.216005291005291,143512368,0.893318621062882,709.551440049271,0.185312883970061,-6.28730745898652,109,4798.45604404616,0.885961378954237,75.5923175416133,0.198022312373225,311217344,0.850625449467133,1567.5445271941,0.185439012729705,-7.55388068821238,22,4940.08915630515,0.923171486833649,677.77976024533,0.139355089355089,470917888,0.721182619309858,6346.48072401741,0.185393566166568,-10.204822695238,0,26.jpg
